agent_code ,doc_nbr,cus_id,company_order,package_id,car_id,car_number,post_date
0001,81554410,01290,อินทรประกันภัย,none,001493,กจ7841สพ,5/10/2015
0184,81554413,01415,อาคเนย์ประกันภัย,none,001606,กต404พบ,24/10/2015
0001,81554414,01120,อินทรประกันภัย,none,001254,กข1587อย,2/10/2017
0635,81554415,00835,MSIG ประกันภัย,none,000725,3กษ2149กท,28/9/2016
0115,82355533,02479,MSIG ประกันภัย,none,001048,6กษ1238กท,28/9/2016
0581,82355534,02094,อาคเนย์ประกันภัย,none,000802,4กค544กท,26/9/2017
0277,82355535,03656,อินทรประกันภัย,none,001163,883159นฐ,23/9/2016
0277,82355536,02484,อินทรประกันภัย,none,004227,บษ8393ชร,19/10/2016
0002,82355537,02211,อินทรประกันภัย,INT015,003200,ตย5488กท,3/9/2016
0031,82355538,04032,อินทรประกันภัย,INT016,002747,ฎร8580กท,15/10/2016
0002,82355539,01842,อินทรประกันภัย,none,001984,ขท9316ชม,3/10/2015
0043,82355540,03353,อินทรประกันภัย,none,003103,ณย8410กท,3/10/2015
0002,82355541,03493,อินทรประกันภัย,none,004154,บร4166สข,15/10/2016
0725,82355542,03954,สินทรัพย์ประกันภัย,none,000643,3กฉ4680กท,7/11/2016
0292,82355543,02382,ไทยไพบูลย์ประกันภัย,THP007,004701,มช6768กท,12/11/2015
0697,82355544,00234,อินทรประกันภัย,INT016,002559,ญฌ6693กท,7/11/2016
0002,82355545,02672,อาคเนย์ประกันภัย,none,001597,กต1836พบ,9/11/2017
0002,82355546,01863,อินทรประกันภัย,INT050,005243,อษ6480กท,9/11/2017
0292,82355547,00342,MSIG ประกันภัย,none,001300,กข8907สก,15/10/2016
0002,82355548,04407,อินทรประกันภัย,none,002275,ชฎ1250กท,3/10/2015
0002,82355549,04407,อาคเนย์ประกันภัย,none,004562,พย5428กท,3/10/2015
0002,82355550,03549,เมืองไทยประกันภัย,none,001847,กย6420ชร,15/10/2016
0116,82355551,03084,MSIG ประกันภัย,none,001346,กค7962พย,2/10/2015
0203,82355553,00480,ไทยไพบูลย์ประกันภัย,none,001308,กข9461สส,17/10/2016
0203,82355554,00378,อาคเนย์ประกันภัย,none,004115,บย2445กจ,27/1/2015
0697,82355555,02388,อินทรประกันภัย,none,002882,ฒฐ9957กท,2/3/2016
0697,82355556,02388,อาคเนย์ประกันภัย,none,002373,ชส7775กท,3/6/2016
0028,82355557,04216,ไทยไพบูลย์ประกันภัย,none,002041,ขว4569รบ,3/5/2016
0001,82355558,02402,อินทรประกันภัย,INT016,000504,2จ1934กท,18/4/2016
0001,82355559,04130,อินทรประกันภัย,INT002,000423,2กฎ784กท,14/12/2015
0203,82355560,00079,MSIG ประกันภัย,none,001296,กข879กท,9/11/2016
0450,82355561,00813,อินทรประกันภัย,none,004372,ผก8921อบ,7/11/2017
0697,82355562,03341,อินทรประกันภัย,INT016,002798,ฐง8613กท,8/12/2015
0001,82355563,03850,อินทรประกันภัย,none,001312,กข9874พบ,31/1/2017
0709,82355564,01890,อินทรประกันภัย,none,002509,ฌศ5409กท,15/12/2015
0709,82355565,02406,อาคเนย์ประกันภัย,none,000624,3กค5841กท,14/11/2016
0642,82355566,01809,อาคเนย์ประกันภัย,none,005352,ฮม8631กท,17/1/2017
0001,82355567,00726,อินทรประกันภัย,none,004836,วฐ2877กท,26/11/2017
0003,82355568,02436,อินทรประกันภัย,INT068,002931,ฒน6739กท,30/12/2015
0709,82355569,03844,อินทรประกันภัย,INT052,005213,อค9783กท,22/12/2015
0120,82355571,01843,MSIG ประกันภัย,none,001972,ขต5873ชบ,7/3/2016
0115,82355572,03248,MSIG ประกันภัย,none,004148,บร3000ชร,5/3/2015
0167,82355573,00589,อินทรประกันภัย,INT004,000100,1กธ1014กท,6/1/2017
0306,82355576,04386,อินทรประกันภัย,none,001414,กง6533กพ,25/12/2017
0677,82355579,00815,อินทรประกันภัย,INT004,001413,กง6166อท,5/1/2017
0001,82355580,00076,MSIG ประกันภัย,none,003790,บธ1588พย,6/2/2017
0292,82355585,00679,อินทรประกันภัย,none,003793,บธ174มค,6/2/2017
0709,82355586,01999,อินทรประกันภัย,none,004054,บม1241ฉช,17/3/2015
0002,82355587,01534,อินทรประกันภัย,INT016,000893,4กษ7554กท,2/2/2016
0642,82355588,01684,อินทรประกันภัย,INT003,002294,ชต8557กท,2/2/2016
0582,82355589,01362,ไทยไพบูลย์ประกันภัย,THP007,004698,มช4865กท,29/3/2016
0582,82355590,01362,ไทยไพบูลย์ประกันภัย,THP007,004699,มช5459กท,29/3/2016
0245,82355591,04150,อาคเนย์ประกันภัย,none,000866,4กธ3395กท,26/5/2016
0153,82355592,01874,เมืองไทยประกันภัย,none,002079,ฆจ6803กท,31/1/2017
0001,82355595,00076,อินทรประกันภัย,none,004298,ปย5142กท,30/3/2015
0232,82355596,03863,อินทรประกันภัย,none,005232,อร4193กท,23/3/2015
0035,82355597,03909,อินทรประกันภัย,INT004,004972,ศท5267กท,11/3/2016
0035,82355598,01691,อินทรประกันภัย,INT005,002394,ชฮ3031กท,10/3/2015
0307,82355599,00619,อาคเนย์ประกันภัย,none,000060,1กฌ8163กท,20/1/2016
0599,82355600,02875,อินทรประกันภัย,none,000749,3ฉ6084กท,27/4/2016
0599,82355601,02875,อินทรประกันภัย,none,000750,3ฎ5355กท,31/8/2015
0115,82355602,00858,อาคเนย์ประกันภัย,none,000251,1ฒฌ9109กท,8/5/2015
0035,82355603,00586,ไทยไพบูลย์ประกันภัย,THP007,004696,มช3691กท,20/7/2015
0028,82355604,03718,อินทรประกันภัย,none,002306,ชบ2234กท,9/2/2015
0658,82355605,01952,อินทรประกันภัย,none,004595,พฮ2558กท,9/2/2015
0701,82355606,02142,อินทรประกันภัย,INT006,001548,กฉ494ฉช,30/4/2018
0001,82355608,03240,อินทรประกันภัย,none,003997,บพ0495กท,8/5/2015
0582,82355609,01362,อินทรประกันภัย,INT068,004309,ปล9609กท,26/4/2016
0293,82990750,03287,อาคเนย์ประกันภัย,none,004292,ปพ80841,20/4/2017
0277,82990751,04436,อินทรประกันภัย,none,000768,3ษ9371กท,25/4/2016
0120,82990752,02611,อินทรประกันภัย,INT050,005246,อห6990กท,30/4/2018
0120,82990753,00989,อินทรประกันภัย,INT016,002811,ฐว7641กท,8/5/2015
0367,82990754,00491,อินทรประกันภัย,none,000975,5กฐ2390กท,24/4/2015
0120,82990755,04303,MSIG ประกันภัย,none,002313,ชป3099กท,4/4/2018
0001,82990756,00444,ทิพยประกันภัย,none,000043,1กง9569กท,8/4/2016
0203,82990757,01923,อินทรประกันภัย,none,001202,984172กท,20/4/2017
0300,82990758,02669,อาคเนย์ประกันภัย,none,000080,1กด6455กท,20/4/2017
0582,82990759,02493,อินทรประกันภัย,none,003611,บจ9907ศก,8/4/2016
0701,82990762,00978,อินทรประกันภัย,none,002570,ญฐ3400กท,24/4/2015
0701,82990763,00978,อาคเนย์ประกันภัย,AKA004,004292,ปพ80841,6/5/2017
0028,82990764,02796,อินทรประกันภัย,none,004762,รอ1531กท,3/6/2016
0305,82990765,02428,อาคเนย์ประกันภัย,none,000634,3กง5398กท,30/5/2016
0572,82990766,03941,อินทรประกันภัย,none,000612,3กก7789กท,29/4/2015
0701,82990767,00509,ทิพยประกันภัย,none,004335,ป้ายแดงกท,30/1/2016
0701,82990768,01693,อินทรประกันภัย,none,004000,บพ1191สน,30/1/2016
0697,82990769,00133,อินทรประกันภัย,INT009,002051,ขอ1209ชบ,16/6/2017
0002,82990770,03385,อาคเนย์ประกันภัย,none,000128,1กม6973กท,16/6/2017
0002,82990771,03010,ทิพยประกันภัย,none,000633,3กง4974กท,16/6/2015
0002,82990772,03035,อินทรประกันภัย,none,004843,วณ8396กท,26/5/2016
0697,82990773,01931,อินทรประกันภัย,INT016,004602,ภก1792กท,26/5/2016
0697,82990774,00511,อาคเนย์ประกันภัย,none,002506,ฌว6509กท,26/2/2015
0709,82990775,00479,อินทรประกันภัย,INT011,004535,พจ4951กท,21/7/2015
0277,82990776,01605,อินทรประกันภัย,none,000391,2กง4189กท,6/6/2016
0203,82990777,04063,อินทรประกันภัย,none,002023,ขย5125กท,26/5/2017
0697,82990778,03630,อินทรประกันภัย,none,000046,1กจ5943กท,22/6/2017
0709,82990779,00917,อาคเนย์ประกันภัย,none,000056,1กฌ55041,17/7/2015
0305,82990780,00034,อินทรประกันภัย,none,004873,วม9880กท,24/3/2015
0305,82990781,03123,อินทรประกันภัย,INT011,002037,ขล1963ชบ,26/6/2018
0002,82990782,03632,อินทรประกันภัย,none,004922,วฮ6441กท,5/7/2016
0697,82990784,01737,อาคเนย์ประกันภัย,none,000068,1กฎ4586กท,5/7/2016
0565,82990785,01640,อินทรประกันภัย,none,003559,บง8712นภ,7/4/2015
0136,82990786,00261,อินทรประกันภัย,none,000055,1กฌ3942กท,7/4/2015
0028,82990788,03325,อินทรประกันภัย,none,002141,ฆผ9257กท,4/6/2016
0203,82990789,01834,อินทรประกันภัย,none,001375,กง1879อท,26/5/2017
0002,82990790,01229,อาคเนย์ประกันภัย,none,000490,2กส4729สป,26/5/2017
0305,82990792,03180,MSIG ประกันภัย,none,002773,ฎฮ1662กท,4/6/2016
0697,82990794,00179,อินทรประกันภัย,none,000052,1กช6877กท,19/6/2018
0001,82990796,03799,อินทรประกันภัย,INT006,001771,กบ7456ลบ,19/6/2018
