car_id,car_number,brand,car_province,chassis_number,car_model,car_cc,car_type,car_sit
000533,2ษ1650กท,none,none,none,none,none,none,none
000534,2ษ2748กท,none,none,none,none,none,none,none
000535,2ษ6032กท,none,none,none,none,none,none,none
000536,2ษ8738กท,none,none,none,none,none,none,none
000537,2ฬ0956กท,none,none,none,none,none,none,none
000538,2ฬ2949กท,none,none,none,none,none,none,none
000539,2ฬ5937กท,none,none,none,none,none,none,none
000540,2อ9763กท,none,none,none,none,none,none,none
000541,300160กท,none,none,none,none,none,none,none
000542,300172สพ,none,none,none,none,none,none,none
000543,300443กท,none,none,none,none,none,none,none
000544,300590พล,none,none,none,none,none,none,none
000545,301133ชร,none,none,none,none,none,none,none
000546,304862สข,none,none,none,none,none,none,none
000547,35373537นพ,none,none,none,none,none,none,none
000548,360004ฉช,none,none,none,none,none,none,none
000549,360035อต,none,none,none,none,none,none,none
000550,360443กท,none,none,none,none,none,none,none
000551,39200นศ,none,none,none,none,none,none,none
000552,39301นศ,none,none,none,none,none,none,none
000553,39303นศ,none,none,none,none,none,none,none
000554,39310นศ,none,none,none,none,none,none,none
000555,39311นศ,none,none,none,none,none,none,none
000556,39312นศ,none,none,none,none,none,none,none
000557,39314นศ,none,none,none,none,none,none,none
000558,39319นศ,none,none,none,none,none,none,none
000559,3939850นศ,none,none,none,none,none,none,none
000560,39625นศ,none,none,none,none,none,none,none
000561,39626นศ,none,none,none,none,none,none,none
000562,39627นศ,none,none,none,none,none,none,none
000563,39639นศ,none,none,none,none,none,none,none
000564,39640นศ,none,none,none,none,none,none,none
000565,39641นศ,none,none,none,none,none,none,none
000566,39643นศ,none,none,none,none,none,none,none
000567,39646นศ,none,none,none,none,none,none,none
000568,39648นศ,none,none,none,none,none,none,none
000569,39650นศ,none,none,none,none,none,none,none
000570,39651กท,none,none,none,none,none,none,none
000571,39652นศ,none,none,none,none,none,none,none
000572,39653นศ,none,none,none,none,none,none,none
000573,39654นศ,none,none,none,none,none,none,none
000574,39655นศ,none,none,none,none,none,none,none
000575,39656นศ,none,none,none,none,none,none,none
000576,39657นศ,none,none,none,none,none,none,none
000577,39658นศ,none,none,none,none,none,none,none
000578,39659นศ,none,none,none,none,none,none,none
000579,39660นศ,none,none,none,none,none,none,none
000580,39757นศ,none,none,none,none,none,none,none
000581,39766นศ,none,none,none,none,none,none,none
000582,39773นศ,none,none,none,none,none,none,none
000583,39779นศ,none,none,none,none,none,none,none
000584,39785นศ,none,none,none,none,none,none,none
000585,39786นศ,none,none,none,none,none,none,none
000586,39787นศ,none,none,none,none,none,none,none
000587,39803นศ,none,none,none,none,none,none,none
000588,39829นศ,none,none,none,none,none,none,none
000589,39831นศ,none,none,none,none,none,none,none
000590,39832นศ,none,none,none,none,none,none,none
000591,39833นศ,none,none,none,none,none,none,none
000592,39834นศ,none,none,none,none,none,none,none
000593,39835นศ,none,none,none,none,none,none,none
000594,39836นศ,none,none,none,none,none,none,none
000595,39837กท,none,none,none,none,none,none,none
000596,39838นศ,none,none,none,none,none,none,none
000597,39839นศ,none,none,none,none,none,none,none
000598,39840นศ,none,none,none,none,none,none,none
000599,39841นศ,none,none,none,none,none,none,none
000600,39842นศ,none,none,none,none,none,none,none
000601,39843นศ,none,none,none,none,none,none,none
000602,39845นศ,none,none,none,none,none,none,none
000603,39846นศ,none,none,none,none,none,none,none
000604,39849นศ,none,none,none,none,none,none,none
000605,3984นศ,none,none,none,none,none,none,none
000606,3ก5898กท,none,none,none,none,none,none,none
000607,3กก1846กท,none,none,none,none,none,none,none
000608,3กก5705กท,none,none,none,none,none,none,none
000609,3กก5819กท,none,none,none,none,none,none,none
000610,3กก6182กท,none,none,none,none,none,none,none
000611,3กก7496กท,none,none,none,none,none,none,none
000612,3กก7789กท,none,none,none,none,none,none,none
000613,3กข1545กท,none,none,none,none,none,none,none
000614,3กข2445กท,none,none,none,none,none,none,none
000615,3กข5492กท,none,none,none,none,none,none,none
000616,3กข5998กท,none,none,none,none,none,none,none
000617,3กข6198กท,none,none,none,none,none,none,none
000618,3กข64451,none,none,none,none,none,none,none
000619,3กข6762กท,none,none,none,none,none,none,none
000620,3กข6782กท,none,none,none,none,none,none,none
000621,3กค1237กท,none,none,none,none,none,none,none
000622,3กค4120กท,none,none,none,none,none,none,none
000623,3กค503กท,none,none,none,none,none,none,none
000624,3กค5841กท,none,none,none,none,none,none,none
000625,3กค6724กท,none,none,none,none,none,none,none
000626,3กค6903กท,none,none,none,none,none,none,none
000627,3กฆ3087กท,none,none,none,none,none,none,none
000628,3กฆ3106กท,none,none,none,none,none,none,none
000629,3กฆ3787กท,none,none,none,none,none,none,none
000630,3กฆ5907กท,none,none,none,none,none,none,none
000631,3กฆ8100กท,none,none,none,none,none,none,none
000632,3กง2114กท,none,none,none,none,none,none,none
000633,3กง4974กท,none,none,none,none,none,none,none
000634,3กง5398กท,none,none,none,none,none,none,none
000635,3กง8534กท,none,none,none,none,none,none,none
000636,3กง8641กท,none,none,none,none,none,none,none
000637,3กง8870กท,none,none,none,none,none,none,none
000638,3กง9218กท,none,none,none,none,none,none,none
000639,3กจ4666กท,none,none,none,none,none,none,none
000640,3กจ9109กท,none,none,none,none,none,none,none
000641,3กจ9190กท,none,none,none,none,none,none,none
000642,3กฉ305กท,none,none,none,none,none,none,none
000643,3กฉ4680กท,none,none,none,none,none,none,none
000644,3กฉ6171กท,none,none,none,none,none,none,none
000645,3กฉ7908กท,none,none,none,none,none,none,none
000646,3กช2280กท,none,none,none,none,none,none,none
000647,3กช2445กท,none,none,none,none,none,none,none
000648,3กช3723กท,none,none,none,none,none,none,none
000649,3กช5626กท,none,none,none,none,none,none,none
000650,3กช7297กท,none,none,none,none,none,none,none
000651,3กฌ1379กท,none,none,none,none,none,none,none
000652,3กฌ1979กท,none,none,none,none,none,none,none
000653,3กฌ2246กท,none,none,none,none,none,none,none
000654,3กฌ2264กท,none,none,none,none,none,none,none
000655,3กญ2595กท,none,none,none,none,none,none,none
000656,3กญ6379กท,none,none,none,none,none,none,none
000657,3กญ8928กท,none,none,none,none,none,none,none
000658,3กญ9511กท,none,none,none,none,none,none,none
000659,3กฎ5928กท,none,none,none,none,none,none,none
000660,3กฎ9105กท,none,none,none,none,none,none,none
000661,3กฏ59281,none,none,none,none,none,none,none
000662,3กฏ5928กท,none,none,none,none,none,none,none
000663,3กฐ9105กท,none,none,none,none,none,none,none
000664,3กฐ983กท,none,none,none,none,none,none,none
000665,3กฒ5042กท,none,none,none,none,none,none,none
000666,3กฒ5904กท,none,none,none,none,none,none,none
000667,3กฒ7989กท,none,none,none,none,none,none,none
000668,3กฒ9101กท,none,none,none,none,none,none,none
000669,3กณ3685กท,none,none,none,none,none,none,none
000670,3กณ8280กท,none,none,none,none,none,none,none
000671,3กด1955กท,none,none,none,none,none,none,none
000672,3กด5015กท,none,none,none,none,none,none,none
000673,3กด7471กท,none,none,none,none,none,none,none
000674,3กด7949กท,none,none,none,none,none,none,none
000675,3กด939กท,none,none,none,none,none,none,none
000676,3กต3492กท,none,none,none,none,none,none,none
000677,3กต41201,none,none,none,none,none,none,none
000678,3กต9190กท,none,none,none,none,none,none,none
000679,3กถ6634กท,none,none,none,none,none,none,none
000680,3กท2875กท,none,none,none,none,none,none,none
000681,3กท7884กท,none,none,none,none,none,none,none
000682,3กธ9467กท,none,none,none,none,none,none,none
000683,3กน1465กท,none,none,none,none,none,none,none
000684,3กน3213กท,none,none,none,none,none,none,none
000685,3กน5407กท,none,none,none,none,none,none,none
000686,3กน5809กท,none,none,none,none,none,none,none
000687,3กน707กท,none,none,none,none,none,none,none
000688,3กน8099กท,none,none,none,none,none,none,none
000689,3กน8553กท,none,none,none,none,none,none,none
000690,3กน990กท,none,none,none,none,none,none,none
000691,3กบ4351กท,none,none,none,none,none,none,none
000692,3กผ3564กท,none,none,none,none,none,none,none
000693,3กผ7410กท,none,none,none,none,none,none,none
000694,3กผ8012กท,none,none,none,none,none,none,none
000695,3กผ9697กท,none,none,none,none,none,none,none
000696,3กพ1090กท,none,none,none,none,none,none,none
000697,3กพ1998กท,none,none,none,none,none,none,none
000698,3กพ4544กท,none,none,none,none,none,none,none
000699,3กพ8584กท,none,none,none,none,none,none,none
000700,3กพ8770กท,none,none,none,none,none,none,none
000701,3กภ3436กท,none,none,none,none,none,none,none
000702,3กภ6572กท,none,none,none,none,none,none,none
000703,3กภ844กท,none,none,none,none,none,none,none
000704,3กม4973กท,none,none,none,none,none,none,none
000705,3กม5171กท,none,none,none,none,none,none,none
000706,3กม5171ฉช,none,none,none,none,none,none,none
000707,3กม8967กท,none,none,none,none,none,none,none
000708,3กย5661กท,none,none,none,none,none,none,none
000709,3กย6385กท,none,none,none,none,none,none,none
000710,3กย8451กท,none,none,none,none,none,none,none
000711,3กร3102กท,none,none,none,none,none,none,none
000712,3กร3943กท,none,none,none,none,none,none,none
000713,3กร530กท,none,none,none,none,none,none,none
000714,3กร9401กท,none,none,none,none,none,none,none
000715,3กล7268กท,none,none,none,none,none,none,none
000716,3กล8078กท,none,none,none,none,none,none,none
000717,3กล8687กท,none,none,none,none,none,none,none
000718,3กล8751กท,none,none,none,none,none,none,none
000719,3กว5588กท,none,none,none,none,none,none,none
000720,3กว7830กท,none,none,none,none,none,none,none
000721,3กว8901กท,none,none,none,none,none,none,none
000722,3กศ5411กท,none,none,none,none,none,none,none
000723,3กศ8397กท,none,none,none,none,none,none,none
000724,3กศ8624กท,none,none,none,none,none,none,none
000725,3กษ2149กท,none,none,none,none,none,none,none
000726,3กษ2585กท,none,none,none,none,none,none,none
000727,3กษ2771กท,none,none,none,none,none,none,none
000728,3กษ4505กท,none,none,none,none,none,none,none
000729,3กษ5638กท,none,none,none,none,none,none,none
000730,3กษ9112กท,none,none,none,none,none,none,none
000731,3กส3858กท,none,none,none,none,none,none,none
000732,3กส4840กท,none,none,none,none,none,none,none
000733,3กส6527กท,none,none,none,none,none,none,none
000734,3กฬ1417กท,none,none,none,none,none,none,none
000735,3กฬ162กท,none,none,none,none,none,none,none
000736,3กฬ2084กท,none,none,none,none,none,none,none
000737,3กฬ6116กท,none,none,none,none,none,none,none
000738,3กฬ686กท,none,none,none,none,none,none,none
000739,3กอ1837กท,none,none,none,none,none,none,none
000740,3กอ3645กท,none,none,none,none,none,none,none
000741,3กอ4304กท,none,none,none,none,none,none,none
000742,3กอ7617กท,none,none,none,none,none,none,none
000743,3กฮ4889กท,none,none,none,none,none,none,none
000744,3กฮ6382กท,none,none,none,none,none,none,none
000745,3กฮ8544กท,none,none,none,none,none,none,none
000746,3จ0152กท,none,none,none,none,none,none,none
000747,3จ7860กท,none,none,none,none,none,none,none
000748,3ฉ0640กท,none,none,none,none,none,none,none
000749,3ฉ6084กท,none,none,none,none,none,none,none
000750,3ฎ5355กท,none,none,none,none,none,none,none
